map#	urban_packing	rural_packing	college_degree_packing	income_packing	poverty_packing	minority_packing	repub_packing	dem_packing	compactness	minority_wins	dem_wins
4151	0.5352349941	0.4738875162	0.5108161676	0.5373476255	0.5096461276	0.341290174	0.4888781868	0.4870761538	0.5120367554	12	40
4152	0.1036021922	0.2040459184	0.5944270422	0.7935936847	0.7342053037	0.6215012329	0.6795670848	0.6772857801	0.5442667158	12	39
4153	0.3820199371	0.2406969291	0.3681541487	0.4644959023	0.4686295033	0.3563969047	0.3060773056	0.3102621728	0.3867467138	12	38
4154	0.3858221564	0.4346886688	0.4939452138	0.5601830106	0.5404426911	0.639651761	0.6092979584	0.6248493206	0.5161754036	13	40
4155	0.5653334677	0.4533213146	0.5035795287	0.5735509262	0.387543425	0.3309352317	0.2544618339	0.2846725366	0.481099433	13	41
4156	0.5508740048	0.5732779306	0.4157189758	0.6232374185	0.6635249591	0.8392595084	0.7651630241	0.8043789726	0.7071841364	10	39
4157	0.3250730316	0.2398636585	0.651838679	0.4827527181	0.4531790537	0.5062651749	0.4666169629	0.4573978427	0.4803427993	11	39
4158	0.4111993821	0.5097054544	0.5230142165	0.5862957236	0.5595440622	0.5058369335	0.6547919411	0.649219055	0.4433009655	13	39
4159	0.129812285	0.2392980268	0.5086462325	0.3620360344	0.3753510869	0.1727885475	0.2403027964	0.2278476476	0.3164004569	13	41
4160	0.4466669662	0.4449538552	0.6314608587	0.5971612746	0.6754410189	0.3716107965	0.5207869682	0.5130354824	0.4004164455	12	41
4161	0.5689898397	0.5967494666	0.6652704254	0.579409096	0.5343517382	0.545764213	0.4298099681	0.4407260858	0.2696449653	13	39
4162	0.3532566834	0.3072112119	0.575191722	0.6502321292	0.5478091461	0.4064434389	0.468676467	0.4853308849	0.4012746528	12	38
4163	0.3646527877	0.3217461865	0.6294641414	0.4412870343	0.3977519026	0.4225601759	0.336175261	0.361336167	0.3400664319	11	39
4164	0.4559244974	0.394239013	0.5720403687	0.5175400722	0.4312060736	0.4381812217	0.4635139574	0.4673836523	0.6809694356	11	38
4165	0.4545343453	0.3775965601	0.29414274	0.4600836488	0.5888552057	0.4260016719	0.3967016171	0.4107091556	0.5375385444	11	40
4166	0.6751680068	0.6512145748	0.7335103975	0.5838947462	0.6430162608	0.710126941	0.5842403541	0.5992712941	0.233033649	12	42
4167	0.1729169546	0.1136301261	0.6753286968	0.6042972453	0.7625612302	0.4566609943	0.4537083795	0.4761078345	0.2659483276	12	39
4168	0.4233731158	0.3367466797	0.4798590994	0.7213713075	0.6908625931	0.284711137	0.2048250599	0.2216343866	0.275466483	13	40
4169	0.5964989043	0.5358015001	0.3845812869	0.5811296181	0.656286286	0.760605406	0.6756007642	0.6903891676	0.4430898318	11	38
4170	0.298257223	0.355604477	0.436504223	0.5668466163	0.4885074899	0.3237981635	0.3503435808	0.3400458196	0.4753358099	12	40
4171	0.5508336894	0.5081142546	0.7533128667	0.6768916485	0.5731651521	0.5603645023	0.6210101824	0.6469720189	0.5527584758	12	43
4172	0.6893949439	0.6789472582	0.5930053836	0.5984084069	0.767671411	0.7535317826	0.6457391352	0.6459347328	0.4655092863	11	38
4173	0.4042047734	0.3052868739	0.6810850271	0.6515884303	0.423720506	0.1762228196	0.241916796	0.264330291	0.4675154712	13	42
4174	0.5610918883	0.4851395374	0.4655780969	0.5804962002	0.6856479777	0.5509875288	0.4149459377	0.4246272376	0.1855912274	13	39
4175	0.6711900846	0.5349680817	0.6804912982	0.4852405206	0.538727573	0.5946683103	0.456664058	0.4846072383	0.3587827097	12	38
4176	0.5528500352	0.566403154	0.6978942125	0.6389603486	0.8056748781	0.6966090177	0.6328545552	0.6370545956	0.5884170548	12	40
4177	0.4220379276	0.4789064988	0.6269575441	0.6044450664	0.6587450441	0.5894695858	0.5045620023	0.4943168298	0.3949308661	11	39
4178	0.4059092847	0.4075156235	0.4647644121	0.6531528424	0.6848793167	0.6114950379	0.4545761991	0.4774768455	0.3169595534	12	40
4179	0.6365171997	0.5536789403	0.4578690579	0.6702893877	0.7005149968	0.6535361557	0.6560374218	0.6537547272	0.4699288915	12	38
4180	0.3692319706	0.3407532361	0.7571112327	0.7714474344	0.6950864677	0.4770413938	0.5661098748	0.57214801	0.5282557989	12	41
4181	0.5485925729	0.4967101145	0.4917658951	0.6314495174	0.5420655681	0.3606747795	0.3638643938	0.3788207302	0.5763044904	12	41
4182	0.6780551469	0.5787814184	0.5070560953	0.5335006049	0.6343929553	0.487340693	0.729028599	0.7089130006	0.3217426621	13	40
4183	0.4308003975	0.4974271516	0.4056581941	0.5210807801	0.5497711377	0.403700453	0.4457865334	0.4587073168	0.512042985	12	41
4184	0.3680956449	0.4058703576	0.5218856684	0.6373366578	0.5717249339	0.6688186377	0.571277516	0.566767473	0.5403277023	12	39
4185	0.3516924949	0.3314613292	0.4803081903	0.5792291295	0.7493533996	0.5884273592	0.514130508	0.5503912584	0.5650370054	11	38
4186	0.3724173198	0.3400595552	0.4229904781	0.5935231582	0.8700740049	0.5385404919	0.4573712449	0.4597292815	0.3206302892	12	42
4187	0.4313973658	0.4128051572	0.4197448156	0.4673449584	0.7400107731	0.6474853578	0.5566474517	0.5437060898	0.5036120439	12	42
4188	0.3161174286	0.3333928613	0.809339637	0.5544050282	0.5602602841	0.6852752741	0.6148977045	0.6137019782	0.450936862	13	40
4189	0.4993497651	0.4000488813	0.3776973408	0.5510801427	0.4238379098	0.2513943754	0.2709729357	0.2676357219	0.4193621958	12	43
4190	0.4039115724	0.4364104353	0.639151533	0.6906433107	0.5949441148	0.5422405138	0.6370355093	0.6498291926	0.5341873423	12	38
4191	0.5689948417	0.476264821	0.2493449728	0.2670932775	0.3744565988	0.4078532556	0.4456255186	0.4611500528	0.2482263041	12	38
4192	0.6068619222	0.5852496195	0.4041414179	0.643568318	0.7586879701	0.5989353455	0.635961941	0.6335746804	0.4736260121	12	41
4193	0.536714155	0.5766308013	0.5088627665	0.6164802167	0.7827885961	0.7103725934	0.8250048093	0.8009244231	0.4662849269	12	38
4194	0.5190383412	0.4420313422	0.6441258739	0.5499011288	0.732965825	0.6346276896	0.6001534239	0.6118525011	0.3227362231	12	40
4195	0.231323612	0.1491629497	0.6067361329	0.7079424224	0.6533795882	0.5186954808	0.3940803102	0.3966357916	0.4392980111	13	37
4196	0.436964762	0.4481761253	0.514834864	0.6888921861	0.7555104864	0.4009136056	0.6639162792	0.6763609132	0.6509265089	13	40
4197	0.4253283081	0.4186062126	0.332401492	0.6453156288	0.7488472458	0.6719334413	0.698165415	0.701266087	0.3038119301	11	39
4198	0.5117574998	0.4842663152	0.6648444216	0.5145204736	0.4391914125	0.4528225521	0.5048460775	0.5002692572	0.4871140762	13	40
4199	0.7972288315	0.8155981406	0.6774091846	0.6147375581	0.6984296514	0.5995725719	0.6965719957	0.708144724	0.1585093664	12	39
4200	0.2714819377	0.2035479081	0.4790608501	0.5107529798	0.6055308289	0.48651846	0.4936323763	0.5004830598	0.4166528858	12	40
4201	0.3489478538	0.3469284512	0.7842567342	0.672236229	0.7782342281	0.5541939253	0.5764546324	0.5701567744	0.5547278096	12	39
4202	0.46483544	0.4440606091	0.547098453	0.5321223801	0.6946551033	0.6680394716	0.6708233249	0.682554835	0.6410878147	13	38
4203	0.5468112913	0.5305112787	0.3833879176	0.3653216758	0.4538347087	0.5354907007	0.6317314485	0.6289888793	0.4117982537	14	40
4204	0.6368846855	0.6237404989	0.6185255174	0.4261582457	0.4656386362	0.4353440495	0.3135686858	0.3229912116	0.2258916272	14	41
4205	0.6393257256	0.6109512651	0.3584955529	0.544372111	0.5897290378	0.3870788092	0.4252035068	0.4294681367	0.2319561396	13	39
4206	0.3819231503	0.1659471588	0.5849436809	0.6782034987	0.7500275435	0.5862290125	0.4983775681	0.5263519798	0.2855158532	13	41
4207	0.3677012444	0.4035496469	0.4173752883	0.5306385541	0.6430207218	0.7721724218	0.676688626	0.6920733478	0.4336709345	12	40
4208	0.5646442698	0.4968313482	0.4748087475	0.3889265715	0.3142176013	0.4404445604	0.4142880182	0.4293170157	0.6426147568	12	42
4209	0.2723839519	0.3648569695	0.5839845372	0.6724060388	0.7269144851	0.6343831843	0.6778185456	0.6677634236	0.3542208513	13	39
4210	0.4937838154	0.4530166989	0.6302544046	0.3879232635	0.3597148332	0.5351318432	0.3646576997	0.3804141133	0.5070552457	13	39
4211	0.5072401207	0.4592449303	0.2877330524	0.4050169944	0.4160238928	0.1807118401	0.3447087648	0.3447510559	0.5472085597	15	40
4212	0.4186080071	0.3980409445	0.57255341	0.6902171189	0.8307363165	0.7495874182	0.7274322134	0.7218410577	0.4639652639	11	41
4213	0.5379155982	0.3889712523	0.4666042493	0.6605562876	0.7144022093	0.5480721345	0.4549366477	0.4653571645	0.1863815256	12	40
4214	0.6954381101	0.6660631067	0.362187065	0.28510679	0.3998624999	0.4834227674	0.4336506999	0.4404661754	0.3921306178	12	38
4215	0.6187489736	0.5300492666	0.3798682834	0.6492255922	0.5546435746	0.6224533286	0.5608494813	0.5899209762	0.7166221641	12	41
4216	0.521268883	0.4530038262	0.4978104519	0.660225855	0.752017222	0.350182278	0.6746738704	0.6657427212	0.4366433378	12	40
4217	0.6022800936	0.4990501882	0.7804924756	0.4696407387	0.4369364901	0.7214955746	0.5830639484	0.6061949563	0.4922459885	11	40
4218	0.5457428994	0.377395679	0.6086032672	0.6332402309	0.6091480683	0.2229804323	0.2574134754	0.2596603006	0.3344247203	13	43
4219	0.5953703414	0.631988403	0.6062485141	0.6322956855	0.445662753	0.2690389623	0.3562465092	0.3498822014	0.2094068589	11	41
4220	0.5016371346	0.3949530001	0.5010828117	0.3855841535	0.3293027317	0.2367793277	0.2367197827	0.218635997	0.2274364101	11	38
4221	0.5698958023	0.4886259852	0.3785563606	0.4009308927	0.3279277999	0.4627397707	0.4317518801	0.4369961855	0.5963372069	13	43
4222	0.3139171196	0.3499749971	0.7511474854	0.6728710832	0.9401091572	0.6385172722	0.6831265962	0.6916945328	0.2357009812	13	38
4223	0.7181191664	0.6491982834	0.5754327883	0.4345481043	0.4625571611	0.5456377352	0.4953086615	0.5301109858	0.4447847153	12	43
4224	0.4410643218	0.3310302753	0.3138364836	0.411651769	0.3091799062	0.234786675	0.3760443061	0.3963589871	0.3123989989	13	40
4225	0.1336356292	0.105564144	0.4474486454	0.5723844017	0.789542859	0.6230635288	0.6567641304	0.6341086678	0.2277635232	14	39
4226	0.5986889347	0.5893117187	0.5137365308	0.5728913739	0.6878541757	0.7107617038	0.7521284349	0.7394081559	0.2717758576	12	39
4227	0.3588538423	0.3825406372	0.5117719689	0.5021842076	0.5149119871	0.5901356099	0.3889059779	0.4097389545	0.3667380244	11	41
4228	0.5014951114	0.5400344824	0.4474820785	0.4358461005	0.3764027912	0.3594576235	0.3765838494	0.3808836353	0.2189688801	12	40
4229	0.34405423	0.3688015367	0.6775576165	0.5272351703	0.6135107592	0.4926000671	0.3827900089	0.3744929312	0.5846749873	12	39
4230	0.3957000575	0.4549374277	0.3889903467	0.4598091466	0.4484162062	0.5048677428	0.4918023026	0.5025953583	0.5344555277	13	37
4231	0.5051888262	0.3821973766	0.4853802205	0.5531917993	0.7698382749	0.6858684281	0.7485956832	0.742928315	0.2979326673	13	41
4232	0.5585248775	0.5820506184	0.4517459493	0.7133131401	0.767859661	0.8137887114	0.7637847904	0.7972024114	0.3853938635	13	38
4233	0.5890202687	0.5328071477	0.6321039773	0.6556794573	0.4281672111	0.4864502517	0.377204473	0.3862913715	0.3820469872	12	40
4234	0.5836651052	0.4723007876	0.4709667878	0.6758570361	0.5776396275	0.6234326316	0.4900038678	0.5036757176	0.544495134	13	40
4235	0.41076819	0.453287332	0.674328953	0.5919336114	0.5622841712	0.4721488704	0.6247457142	0.6136505075	0.2455787704	12	40
4236	0.7195061059	0.683680442	0.4390433933	0.3809435022	0.4348431191	0.4226170546	0.262624757	0.2739694676	0.3267845174	10	39
4237	0.6852187381	0.7573354154	0.7039285888	0.7029640971	0.6360537148	0.5758162609	0.6168955784	0.6260127482	0.6685314426	12	40
4238	0.4327186655	0.5301352755	0.6764601911	0.7046860265	0.7786573872	0.5726546062	0.7026062545	0.6942417408	0.5921462819	13	39
4239	0.2930461176	0.3036055705	0.6060006233	0.4110265303	0.2981739565	0.294832787	0.132525602	0.1600868627	0.3410585177	13	43
4240	0.280781139	0.2615635436	0.2794953969	0.5185538963	0.479065802	0.3990737283	0.543511607	0.5390676748	0.4528368982	12	42
4241	0.5660454408	0.6239868204	0.7395609638	0.6730445981	0.7190801856	0.7251059226	0.7268002945	0.7136051781	0.410900527	12	40
4242	0.5400464596	0.6668502765	0.6594059152	0.6878511193	0.733397704	0.6702901473	0.6592248248	0.6560842929	0.3617952408	13	39
4243	0.6182864326	0.6018293342	0.5130255101	0.425709671	0.3985265045	0.4142279019	0.4502772985	0.4564658147	0.3922490784	13	39
4244	0.3868143188	0.4638362014	0.5221956699	0.4744263343	0.494148639	0.4302387882	0.4559073636	0.4269152906	0.2868843119	13	39
4245	0.2893619659	0.2050167769	0.1957426359	0.5472894893	0.6253233627	0.6975711346	0.5561513832	0.590845051	0.4192989652	12	39
4246	0.2369590269	0.2085318545	0.2518267884	0.5359916088	0.4881606266	0.5243556073	0.3738040708	0.3723461988	0.4882051473	12	41
4247	0.6471832009	0.6251498384	0.6837405533	0.7231461335	0.6111733042	0.4801872919	0.4514454028	0.4627266203	0.2812449135	13	38
4248	0.5430491089	0.5401176721	0.628014412	0.5535875232	0.5614616147	0.2897294102	0.364208274	0.3585595234	0.2397843302	12	40
4249	0.520377402	0.3921320459	0.4757173535	0.6241993189	0.5445688184	0.3697673601	0.3360170654	0.3598284838	0.4816796278	13	40
4250	0.4130740822	0.3538548529	0.4175662658	0.6128324894	0.6220467848	0.6023500711	0.6381269983	0.6333997731	0.4419133765	12	39
4251	0.6089375812	0.5046153191	0.6436697713	0.7328758062	0.7681580829	0.67048763	0.7982180135	0.7970554313	0.6137922265	12	38
4252	0.4779724871	0.5128040246	0.2799967158	0.5607118652	0.4242205762	0.3395250745	0.4107976943	0.4166352108	0.1223066149	12	41
4253	0.3898016179	0.4666115724	0.5537570863	0.6565649092	0.7617296761	0.6959824806	0.6812350058	0.698267514	0.444657707	12	40
4254	0.3018647781	0.3543836284	0.7130826677	0.6884014273	0.6465165401	0.7258817545	0.6503416553	0.6874016654	0.3410212609	12	37
4255	0.8228847531	0.818360524	0.2259253603	0.5623318306	0.6146368189	0.5285499705	0.6135397306	0.6246096638	0.4077834612	12	40
4256	0.5233750255	0.4764730668	0.7689476362	0.7109824083	0.6158649955	0.5136501899	0.4580731544	0.4757069275	0.5600147679	12	40
4257	0.794910446	0.6844527976	0.584936966	0.5490775418	0.5932085277	0.309812421	0.339392484	0.3444290476	0.3845308693	12	42
4258	0.7295692811	0.6306241842	0.4331941167	0.4600922378	0.5063440121	0.2502239383	0.2723632616	0.2944897042	0.331141432	13	41
4259	0.6243789444	0.6029456573	0.5537301248	0.5628378817	0.5591697141	0.6278418869	0.4990007753	0.5091614098	0.5431084873	13	42
4260	0.6230310551	0.4594854665	0.6108422084	0.5578789499	0.6076313157	0.5379811211	0.4823823093	0.4804715391	0.3639659865	14	39
4261	0.4235027949	0.4500856953	0.4910351314	0.4505327039	0.4835454539	0.5477335457	0.3057835935	0.3121431965	0.4160328169	9	40
4262	0.3033907521	0.3254812871	0.4148743333	0.4917258263	0.5473978148	0.5492839506	0.4673651636	0.4747963919	0.3487319798	13	38
4263	0.5400275121	0.4226849468	0.6539697583	0.475147231	0.3496383697	0.1632552055	0.1620065711	0.1822384222	0.4591800638	13	38
4264	0.5296565677	0.5353623294	0.6833824544	0.6384497117	0.6707862415	0.6163142188	0.7228421477	0.7287537569	0.4448827615	14	40
4265	0.3989080226	0.3296172689	0.4143238275	0.4241693068	0.3538351254	0.4136275734	0.474918559	0.4878357485	0.3393614571	12	40
4266	0.1710055625	0.1768243528	0.5269810879	0.6540153268	0.8351289034	0.8067032155	0.8686620021	0.8606610883	0.4704074459	13	38
4267	0.3871422398	0.331257679	0.4334712156	0.5655963848	0.3622079703	0.2806776413	0.3570151607	0.3496488055	0.1603485539	13	39
4268	0.5275640618	0.3847684477	0.4611595873	0.4177131749	0.4374681582	0.2979993959	0.3521543962	0.3589781625	0.4640504457	13	38
4269	0.5424837134	0.4495460991	0.4517184574	0.2699555432	0.3454698031	0.6305445892	0.4914173905	0.518177828	0.3596278751	13	38
4270	0.4897955907	0.5068427556	0.5318085028	0.481039194	0.4261620178	0.6258731397	0.5640254862	0.5573615703	0.3803797081	14	40
4271	0.38082444	0.4472301986	0.5163720504	0.7559882766	0.9482865048	0.6855237259	0.6880828926	0.6840120464	0.4389563688	12	37
4272	0.7279365771	0.5941628217	0.9018401689	0.598775768	0.5575882254	0.5689839609	0.4593416759	0.4641280361	0.426838453	13	40
4273	0.5683805259	0.5346320683	0.5373243148	0.7078502299	0.6831786274	0.5799775157	0.6209124073	0.6201433338	0.5514838871	12	41
4274	0.4224599755	0.3477585788	0.6284606365	0.5484983918	0.2953491497	0.3329597196	0.1737473443	0.1840575603	0.4030083466	13	42
4275	0.4305003657	0.4209251338	0.3836305983	0.4526106056	0.485336266	0.4397281911	0.5294281191	0.552102145	0.4838996636	12	40
4276	0.4844574275	0.5570554384	0.691659576	0.5041624175	0.4717052167	0.555445383	0.4697496952	0.4796180136	0.3264881811	12	39
4277	0.3992077145	0.4470201642	0.5938509226	0.6875681433	0.6734233552	0.444204163	0.5878437816	0.593806958	0.4636397733	12	39
4278	0.2461629083	0.2668124067	0.5256285535	0.3416709678	0.3198286154	0.3832385826	0.4489923002	0.4838443431	0.4738719194	13	39
4279	0.4774201868	0.4243652006	0.3390402932	0.4845809392	0.7433987498	0.7869175716	0.7210033266	0.723201484	0.3541587831	11	40
4280	0.5346341241	0.4639012707	0.4532030581	0.7434384415	0.6236924246	0.4052313468	0.4666076442	0.457562293	0.3547421479	13	39
4281	0.4974441796	0.5574444301	0.8075749682	0.6624028567	0.6280834463	0.6924149381	0.585268058	0.5964075301	0.561344016	13	39
4282	0.4766104508	0.4590252015	0.6053968216	0.5144969236	0.5003670198	0.466607626	0.3938352502	0.3852213296	0.2649442807	13	43
4283	0.4473806032	0.3597166729	0.631872363	0.6877819946	0.6541613579	0.7613423911	0.6079525199	0.6535845334	0.3660627678	12	37
4284	0.7274745037	0.6150058003	0.6381503237	0.6327046388	0.5326461639	0.6275658692	0.6099676979	0.6150555095	0.7327303642	13	35
4285	0.5922846428	0.5146421864	0.4941194561	0.5014072348	0.41396771	0.6156235664	0.3518320689	0.3559637936	0.3783064069	12	42
4286	0.6508919763	0.6173605686	0.5319290691	0.4746247943	0.3744323182	0.3046205638	0.390440193	0.4148634694	0.581422079	11	38
4287	0.5298780768	0.5475375392	0.5274037725	0.4218676719	0.3245504489	0.1679634949	0.2209477815	0.2198029001	0.4972265027	13	40
4288	0.3475858307	0.3807945024	0.6797781121	0.6752360522	0.6379035793	0.5364233869	0.4965928976	0.5045118605	0.6064177154	13	41
4289	0.6043796801	0.6433918243	0.5114267767	0.5730284451	0.5812702155	0.6205190278	0.6258146119	0.6502501691	0.3232537926	12	38
4290	0.461742328	0.2783542755	0.5023562588	0.6400874013	0.753430504	0.7740864204	0.5862228495	0.613422713	0.5019348663	13	37
4291	0.6919350424	0.7218485715	0.3676807099	0.5268096168	0.5789635954	0.7118999633	0.5595679744	0.5700864686	0.1094339606	12	38
4292	0.3666272961	0.2663753307	0.429315026	0.4516511377	0.6760404653	0.5580336733	0.4417539483	0.4807311588	0.2037095103	11	41
4293	0.3023015187	0.3785791529	0.4514063156	0.3652364547	0.2958733012	0.5197027665	0.5674575232	0.5661653147	0.3516189865	14	39
4294	0.4761264637	0.4022005609	0.5457338533	0.5455358821	0.5550069846	0.5803780577	0.503574479	0.5139510381	0.4631601841	12	38
4295	0.540255993	0.6047605584	0.6147784799	0.7422153779	0.5960273015	0.5516811954	0.6000299523	0.608092104	0.3336728722	11	42
4296	0.6880473503	0.6771326833	0.5845135768	0.7048253928	0.8016251162	0.7591157245	0.8130040022	0.8119371094	0.2270716184	11	39
4297	0.5440936638	0.4886773369	0.5550474139	0.7518280939	0.7692098283	0.5962445704	0.6605301479	0.665118452	0.4587876717	13	40
4298	0.7823719063	0.7680590759	0.7273715314	0.6884270383	0.6850921361	0.7825295382	0.6833483624	0.6729265661	0.1774464111	13	40
4299	0.3389801991	0.3268271203	0.3904094018	0.3912554607	0.4856048521	0.5900023595	0.3432451032	0.397000225	0.268159852	11	40
4300	0.4992170918	0.4288149543	0.4894322518	0.5862742009	0.6841605078	0.6797819867	0.6273263445	0.645333934	0.3478466073	13	38
4301	0.4432871233	0.4002125313	0.4961478742	0.5585483679	0.4067083969	0.2714719975	0.4113313282	0.4214683884	0.3328465797	12	40
4302	0.3515747209	0.3378436439	0.1427355509	0.2938389267	0.3616635202	0.4036198965	0.3929915264	0.4098902726	0.4152764015	12	39
4303	0.5184295965	0.4274197554	0.6439839714	0.7852893846	0.6741172497	0.4327608433	0.4892906856	0.4852106277	0.7628292968	13	39
4304	0.2143876412	0.1960937731	0.3287730209	0.5276408633	0.5602034142	0.514541896	0.5685322192	0.624007136	0.3546263747	13	41
